URL1,URL2,Title1,Title2,Published_Date1,Published_Date2,Paragraph1_of_URL1,Paragraph1_of_URL2,Paragraph2_of_URL1,Paragraph2_of_URL2,Category1,Category2
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41339,"Trump administration has revoked 80,000 non-immigrant visas, US official says",Communications Minister launches free internet in Gongabu Bus Park,2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","Kathmandu, Nov 5: Minister for Communications and Information Technology Jagadish Kharel today launched a free internet services available at the Gongabu-based New Bus Park area. Providing free internet services in significant places of the Kathmandu Valley was the first decision of the Minister while assuming office on September 22.","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","On the occasion, the Minister said free internet services have been made available at 19 locations of the Kathmandu Valley including the New Bus Park. He also pledged to expand the facility outside the Kathmandu Valley as well, making it available in the capital of all seven provinces.",world,business
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41343,"Trump administration has revoked 80,000 non-immigrant visas, US official says",Health Minister Dr Sharma reshuffles Divisional Heads,2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","Kathmandu, Nov 5: The Ministry of Health and Population has reshuffled the responsibilities of various department heads. Ministry Spokesperson Dr Prakash Budhathoki said that the responsibilities of senior-level employees were reassigned by a ministerial decision with the aim of making the work related to the ministry more effective, efficient and organised.","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","According to him, the responsibilities of the heads of Family Welfare Division, the National Health Education, Information and Communication Centre, and the Epidemiology and Disease Control Division (EDCD) and the Management Division have been changed.",world,health
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41323,"Trump administration has revoked 80,000 non-immigrant visas, US official says",A Difficult Situation in a Remote Village,2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","In the remote village of Bayal in Bajura, a woman was forced to give birth on the roadside just a year ago. Around one o'clock in the middle of the night, there was a commotion at the home of health worker Vinita Bisht Katuwal. Someone had arrived, urgently asking her to open the door. They explained that a pregnant woman on her way to the health post had gone into labor on the road. Hearing this news, Vinita immediately grabbed her delivery kit and ran into the darkness to reach the woman.","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.",A Critical Emergency,world,society
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41328,"Trump administration has revoked 80,000 non-immigrant visas, US official says",One held for vandalizing Baneshwor Police Circle,2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","Kathmandu, Nov 5: The police have arrested a person involved in vandalism and arson on the Police Circle at New Baneshwor during the Gen Z protest. The District Police Office, Kathmandu arrested Shivam Chaudhary, 18, originally from Dhanusha district and currently staying at Mahalaxmi municipality of Lalitpur.","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.",He had involved in torching and vandalizing Police Circe and the Parliament Building at New Baneshwor on September 9.,world,society
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41331,"Trump administration has revoked 80,000 non-immigrant visas, US official says",Nanak Jayanti being observed today,2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","Kathmandu, Nov 5: Guru Nanak Jayanti is being observed by the Sikh community living in Nepal and different parts of the world today. Guru Nanak is the founder of Sikh religion. The spiritual leader had inspired the humanity for tolerance, compassion and love.","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","The Sikh community celebrates the day with much reverence. The prayers are held, sermons recited and activities of human service performed on this occasion. Equality, peace and nonviolence are special messages of Guru Nanak.",world,society
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41333,"Trump administration has revoked 80,000 non-immigrant visas, US official says","Natural disasters, fire incidents on rise",2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","Kathmandu, Nov 5: The fire incidents are on rise of late. The National Disaster Risk Reduction and Management Authority (NDRRMA) informed that in 24 hours- from November 3 to 4, nine such incidents were recorded across the country. Jhapa, Morang, Mahottari, Sarlahi, Rautahat, Bara, Gorkha, Parbat and Kailali districts witnessed the fire incidents, the NDRRMA said, adding that total 18 incidents occurred in the country in two days alone, claiming the lives of three persons and injuring eight others.","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","The incidents caused the damages worth Rs 1.1 million. Storm occurred in Rasuwa caused massive damage. The avalanche damaged a local hotel at Langtang of Gosaikunda-4. Even the landslides occurred in Bhojpur, Khotang and Lalitpur districts.",world,society
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41345,"Trump administration has revoked 80,000 non-immigrant visas, US official says","Possibility of rain in Koshi, Gandaki and Karnali",2025-11-06,2025-11-06,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","Kathmandu, Nov 6: There is a possibility of light rain or snowfall at one or two places in the hilly regions of Koshi, Gandaki, and Karnali Provinces today.","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","The weather will remain partly cloudy in the hilly regions and mainly fair in the rest of the country, according to the Weather Forecasting Division.",world,politics
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41346,"Trump administration has revoked 80,000 non-immigrant visas, US official says",Executive Director Poudel appointed NRB spokesperson,2025-11-06,2025-11-06,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.",,"The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","Kathmandu, Nov 6: Executive Director Guru Prasad Poudel has been appointed as the spokesperson of Nepal Rastra Bank.",world,politics
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41327,"Trump administration has revoked 80,000 non-immigrant visas, US official says","Chair Oli, senior leader Khanal discuss unity",2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.",,"The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","Kathmandu, Nov 5: At a time when party split and unification bids are gaining pace among communist forces in the wake of Gen Z protest and election to the House of Representatives slated for coming March 5, Chairman of the CPN UML, KP Sharma Oli, and senior leader of the CPN (Unified Socialist), Jhalanath Khanal, held a meeting on Tuesday.",world,politics
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41337,"Trump administration has revoked 80,000 non-immigrant visas, US official says",NBA concerns government's decision of recalling ambassadors,2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","Kathmandu, Nov 5: The Nepal Bar Association (NBA) has said that it is seriously concerned about the decision to recall the ambassadors, citing that the matter is under consideration in the Supreme Court.","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","In a press release issued today, NBA General Secretary Kedar Prasad Koirala has stated that there is serious concern regarding the government's recall of the ambassadors to work at the Ministry of Foreign Affairs while the matter related to the recent decision to call back the ambassador is under consideration in the Supreme Court and an interim order has been issued.",world,politics
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41341,"Trump administration has revoked 80,000 non-immigrant visas, US official says","Ten left forces, including CPN (Maoist Centre) and CPN (Unified Socialist), join hands",2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","Kathmandu, Nov 5: Unification has been announced today among various leftist parties, including the CPN (Maoist Centre) and the CPN (Unified Socialist). At the special ceremony held today at local Bhrikuti Mandap, unity was announced among the leftist parties including the Maoist Centre, Unified Socialist, Nepal Socialist Party, Janasamajbadi Party Nepal, Nepal Communist Party, CPN (Maoist Socialist) and CPN (Communist).","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","After the declaration of unification, the unified party has been christened as 'Nepali Communist Party'. Party top leaders and workers, including Pushpa Kamal Dahal 'Prachanda', coordinator of the Maoist Centre, Madhav Kumar Nepal, chairman of the Unified Socialist, senior Maoist leader Narayan Kaji Shrestha, senior leader of the Unified Socialist Bamdev Gautam, Mahendra Ray Yadav, chairman of the Nepal Socialist Party, and Chiran Pun, general secretary of the Nepal Communist Party, among other leaders and party activists, attended the unity declaration gathering.",world,politics
https://kathmandupost.com/world/2025/11/06/trump-administration-has-revoked-80-000-non-immigrant-visas-us-official-says,https://english.ratopati.com/story/41344,"Trump administration has revoked 80,000 non-immigrant visas, US official says","Dahal elected coordinator of Nepali Communist Party, Nepal as joint-coordinator",2025-11-06,2025-11-05,"President Donald Trump’s administration has revoked around 80,000 non-immigrant visas since its inauguration on January 20 for offenses ranging from driving under the influence to assault and theft, a senior State Department official said on Wednesday.","Kathmandu, Nov 5: Pushpa Kamal Dahal 'Prachanda' has been elected as coordinator of Nepali Communist Party, formed after the unification of 10 political parties including CPN (Maoist Centre) and CPN (Unified Socialist). The unification national conference organised here on Wednesday elected Madhav Kumar Nepal as its joint-coordinator. Member of THE presidium, Mahindra Raya Yadav, proposed Dahal to the post of coordinator and Nepal as joint-coordinator of the newly formed party.","The extent of the revocations, first reported by Washington Examiner, reflects a broad immigration crackdown initiated when Trump came into office, deporting an unprecedented number of migrants including some who held valid visas.","The conference had endorsed the proposal unanimously. On the occasion, senior leader of the Nepali Communist Party, Bamdev Gautam, leaders- Narayan Kaji Shrestha and Pampha Bhusal expressed the belief that the new party would fulfill the mandate of social revolution. Meanwhile, General Secretary of the erstwhile CPN (US) Party Ghanashyam Bhusal and leader Ram Kumari Jhankri and some other leaders have not joined the new party, while expressing their protests against the unification.§",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16024/,Thousands gather at pro-government rally in Serbia, President Paudel to return home this afternoon,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","President Ramchandra Paudel is returning home this afternoon after participating in the Second World Summit for Social Development held in Doha, the capital of Qatar. During the visit, President Paudel addressed the main session of the Summit last Tuesday.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","He also addressed the high-level roundtable conference on strengthening the three pillars of social development: poverty eradication, full and productive employment and decent work for all, and social inclusion organized during the summit.",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16029/,Thousands gather at pro-government rally in Serbia, President Paudel returns home wrapping up his Qatar visit,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","President Ramchandra Paudel has returned home after participating in the Second World Summit for Social Development held in Doha, the capital of Qatar.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","Vice President Ram Sahaya Prasad Yadav, Prime Minister Sushila Karki, Home Minister Om Prakash Aryal, Qatari Ambassador to Nepal, Foreign Secretary Amrit Bahadur Rai and the chiefs of security agencies welcomed President Paudel at the Tribhuvan International Airport (TIA). A squad of Nepali Army offered a guard of honor to the President on the occasion.",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16030/,Thousands gather at pro-government rally in Serbia, Nepali Ambassador Chandra Kumar Ghimire resigns,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","The Nepali Ambassador to the United Kingdom (UK), Chandra Kumar Ghimire, has resigned from his post after the government instructed ambassadors from 11 countries to return home.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","Taking to Facebook on Wednesday, Ambassador Ghimire bade adieu to the UK and expressed gratitude for the respect shown to him during his tenure.",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16031/,Thousands gather at pro-government rally in Serbia, NC's disgruntled leaders demand CC dissolved if no convention by mid-December,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","The Nepali Congress leaders, who are dissatisfied with the difference on rise over the conduct of general convention of the party, have demanded dissolution of the central working committee (CWC) if the convention is not held before coming mid-December.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","In a pressure campaign launched by the district presidents of NC, the speakers argued all office bearers in the central committee and central members need to quit once the general convention is not possible as per party statute.",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16021/,Thousands gather at pro-government rally in Serbia, Govt administering vitamin 'A'  to children today and tomorrow,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.",The government is administering vitamin 'A' and deworming medicine to children today and tomorrow.,"Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.",The government has been conducting this program in two phases every year.,world,society
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16022/,Thousands gather at pro-government rally in Serbia," Two sexagenarians killed, driver injured in Bajhang tractor mishap",2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.",Two elderly people died on the spot and another sustained critical injuries in a tractor accident that occurred in Bajhang district.,"Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","The deceased have been identified as 60-year-old Pamale Khati and 62-year-old Jase Khati of Thalara Rural Municipality-2, Kanda, said the District Police Office, Bajhang.",world,society
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16026/,Thousands gather at pro-government rally in Serbia, Two tourists stranded at Chharka Bherol rescued,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","Two Nepali visitors who were trapped in snow at Chharka Bherol, located along the Mustang-Dolpa border, were rescued by a helicopter this morning. The operation was conducted by an Air Dynasty helicopter in coordination with the Indrabaks Battalion of the Nepali Army.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","The rescued are Manish GC from Parbat and Santosh Kunwar from Myagdi. Mustang's Chief District Officer, Bishnu Prasad Bhusal, confirmed that the two were caught in heavy snowfall and rescued this morning. They had started their trip to Upper Mustang on October 26 and had reached Chharka via Sangta village. The rescue took place on the sixth day after they were trapped.",world,society
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16028/,Thousands gather at pro-government rally in Serbia, Protesters picket EPS branch over two-year delay in South Korea placement,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","Korea job aspirants, who have passed the language skills examination two years ago, have picketed the Office of the EPS Korea branch over the delay in sending workers to South Korea.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","The agitators gathered and picketed the EPS Korea branch under the Department of Foreign Employment, located in Gwarko, Lalitpur, this afternoon, demanding that they be sent to Korea at the earliest.",world,society
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16032/,Thousands gather at pro-government rally in Serbia, President's Qatar visit successful: Foreign Secretary Rai,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","President Ramchandra Paudel returned home on Thursday after attending the 'Second World Summit for Social Development' held in Doha, Qatar.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","Briefing the media persons at VVIP Lounge of Tribhuvan International Airport on President Paudel's visit following his home arrival, Secretary at the Foreign Ministry, Amrit Bahadur Rai, asserted that the President's visit was successful.",world,society
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16023/,Thousands gather at pro-government rally in Serbia," Baburam, Janardan, Sumana, DP discuss creating alternative political force",2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.",Discussions have begun for the formation of an alternative political force under the coordination of former Prime Minister Dr Baburam Bhattarai.,"Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","Former Prime Minister Bhattarai informed that these discussions have started among new and alternative political parties, groups, and activists.",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://en.nepalkhabar.com/news/detail/16027/,Thousands gather at pro-government rally in Serbia," Bihar Election 2025: A battle of caste, crime, and change",2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","The first phase of the Bihar Legislative Assembly election begins today, November 6, with the second phase scheduled for November 11 and results to be declared on November 14. The election is being watched with intense curiosity not only across India but also in neighboring Nepal, whose politics often mirrors the social complexity and generational aspirations visible in Bihar. With around 74.3 million registered voters deciding the fate of 243 constituencies, this election represents a decisive moment for a state that has long struggled to balance tradition, governance, and aspirations for change.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","
Bihar remains one of India’s most socially fragmented and economically deprived states. Around 88 percent of its population lives in rural areas, and the state continues to face deep structural inequality despite years of reform rhetoric. The social composition still shapes political outcomes: Extremely Backward Classes (EBCs) make up about 36 percent, Other Backward Classes (OBCs) 27 percent, and Scheduled Castes (SCs) nearly 20 percent of the population. The dominance of caste as a determinant of political loyalty remains, even as young voters show signs of gradual defiance of this traditional arithmetic.",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://english.ratopati.com/story/41347,Thousands gather at pro-government rally in Serbia,President Paudel to return home this afternoon,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","Kathmandu, Nov 6: President Ramchandra Paudel is returning home this afternoon after participating in the Second World Summit for Social Development held in Doha, the capital of Qatar. During the visit, President Paudel addressed the main session of the Summit last Tuesday.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","He also addressed the high-level roundtable conference on strengthening the three pillars of social development: poverty eradication, full and productive employment and decent work for all, and social inclusion organized during the summit.",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://english.ratopati.com/story/41348,Thousands gather at pro-government rally in Serbia,Donor agencies to support climate-resilient infrastructure development,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","Kathmandu, Nov 6: The Asian Development Bank (ADB), the International Development Association under the World Bank Group, and the Swiss Development Cooperation (SDC) are set to support disaster risk reduction, climate change adaptation, and resilient infrastructure development in Nepal.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","The three donor agencies have signed a memorandum of understanding (MoU) for the next three years, the World Bank office here said on Wednesday. As per the tripartite understanding, priority will be given to climate-related risk assessment, strengthening of information systems, and climate risk management.",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://english.ratopati.com/story/41349,Thousands gather at pro-government rally in Serbia,Inclusive Rural Development Project Launched in Bardiya with Korean Assistance,2025-11-06,2025-11-06,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","Kathmandu, Nov 6: The Korean International Cooperation Agency (KOICA) has launched an Inclusive Rural Development Project in Bardiya in collaboration with the Ministry of Federal Affairs and General Administration.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","The five-year project worth USD 8 million was launched in Bardiya with the first meeting of the project's steering committee being held here on Wednesday. According to a press release issued by KOICA, the meeting was chaired by Joint Secretary of the Ministry of Federal Affairs and General Administration Nita Pokharel Aryal and co-chaired by KOICA Country Director Mooheon Kong.",world,politics
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://english.ratopati.com/story/41330,Thousands gather at pro-government rally in Serbia,Partial impact of westerly wind in western belt of country,2025-11-06,2025-11-05,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","Kathmandu, Nov 5: The western belt of the country is experiencing a partial impact of the low pressure system caused by the westerly wind, according to Weather Forecasting Division.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","The weather service predicted a generally cloudy weather in Bagmati, Gandaki, Lumbini and Sudurpaschim provinces, while partly cloudy in rest of the places across the country today.",world,science-and-technology
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://english.ratopati.com/story/41340,Thousands gather at pro-government rally in Serbia,US government shutdown becomes longest in history,2025-11-06,2025-11-05,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.",,"Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","The US government shutdown became the longest ever Wednesday, topping the 35-day record set during Donald Trump's first term, as his administration warned of holiday air travel chaos and threatened Americans' benefits in a bid to force a resolution.",world,international
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://english.ratopati.com/story/41324,Thousands gather at pro-government rally in Serbia,A Historic Victory and a Grand Reward,2025-11-06,2025-11-05,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","In a major announcement, the Board of Control for Cricket in India (BCCI) has declared a cash prize of 51 crore rupees for the Indian women's team for winning the 2025 Women's World Cup. This reward is for the players, the management team, and the selection committee. In addition to this prize from the BCCI, the team will also receive the winner's purse of 4.48 million US dollars, which is approximately 40 crore rupees, from the International Cricket Council (ICC).","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.",Celebrating a National Achievement,world,sports
https://kathmandupost.com/world/2025/11/06/thousands-gather-at-pro-government-rally-in-serbia,https://english.ratopati.com/story/41335,Thousands gather at pro-government rally in Serbia,ICC World Cup Cricket League-2: Nepal and UAE competing today,2025-11-06,2025-11-05,"More than 10,000 of Serbian President Aleksandar Vucic’s supporters rallied in the capital Belgrade on Wednesday to back the populist’s policies after a year of anti-government protests.","Kathmandu, Nov 5: Nepal and the UAE are competing under the ICC World Cup Cricket League-2 today.","Gathered in front of parliament, the Vucic supporters, many of whom travelled to the capital in buses organised by Vucic’s party, waved national flags and chanted “Vucic, the Serb” and “Serbia” as loudspeakers played patriotic songs.","The match is being played at the Dubai International Stadium at 11:15am Nepali time. It is the final match in the ongoing series played by the US, Nepal and the UAE.",world,sports
